Date,Home Team, Away Team, Result,Total,
15.02.2013,Lokomotiv Yaroslavl,Metallurg Novokuznetsk,2 - 5 ,7
15.02.2013,Cherepovets,Salavat Ufa,3 - 0 ,3
15.02.2013,Metallurg Magnitogorsk,Yekaterinburg,3 - 1 ,4
15.02.2013,HC Yugra,Dyn. Moscow,4 - 0 ,4
17.02.2013,Donbass,Lev Prague,2 - 1  pen.,3
17.02.2013,Dinamo Riga,Slovan Bratislava,3 - 1 ,4
17.02.2013,Din. Minsk,Salavat Ufa,2 - 3 ,5
17.02.2013,Lokomotiv Yaroslavl,Sibir Novosibirsk,2 - 4 ,6
17.02.2013,Nizhny Novgorod,Amur Khabarovsk,3 - 2 ,5
17.02.2013,Cherepovets,Niznekamsk,3 - 4  OT,7
17.02.2013,Podolsk,Bars Kazan,2 - 3 ,5
17.02.2013,Sp. Moscow,CSKA Moscow,4 - 2 ,6
17.02.2013,Atlant Mytishi,Metallurg Novokuznetsk,5 - 0 ,5
17.02.2013,Barys Astana,SKA St. Petersburg,5 - 4 ,9
17.02.2013,HC Yugra,Yekaterinburg,4 - 0 ,4
17.02.2013,Metallurg Magnitogorsk,Tractor Chelyabinsk,1 - 4 ,5
15.02.2013,Dinamo Riga,CSKA Moscow,3 - 2  pen.,5
15.02.2013,Donbass,Slovan Bratislava,3 - 4  OT,7
15.02.2013,Din. Minsk,Bars Kazan,2 - 3 ,5
15.02.2013,Podolsk,Niznekamsk,1 - 4 ,5
15.02.2013,Atlant Mytishi,Amur Khabarovsk,2 - 0 ,2
15.02.2013,Sp. Moscow,Lev Prague,0 - 2 ,2
15.02.2013,Nizhny Novgorod,Sibir Novosibirsk,4 - 0 ,4
15.02.2013,Lokomotiv Yaroslavl,Metallurg Novokuznetsk,2 - 5 ,7
15.02.2013,Cherepovets,Salavat Ufa,3 - 0 ,3
15.02.2013,Metallurg Magnitogorsk,Yekaterinburg,3 - 1 ,4
15.02.2013,HC Yugra,Dyn. Moscow,4 - 0 ,4
17.02.2013,Donbass,Lev Prague,2 - 1  pen.,3
17.02.2013,Dinamo Riga,Slovan Bratislava,3 - 1 ,4
17.02.2013,Din. Minsk,Salavat Ufa,2 - 3 ,5
17.02.2013,Lokomotiv Yaroslavl,Sibir Novosibirsk,2 - 4 ,6
17.02.2013,Nizhny Novgorod,Amur Khabarovsk,3 - 2 ,5
17.02.2013,Cherepovets,Niznekamsk,3 - 4  OT,7
17.02.2013,Podolsk,Bars Kazan,2 - 3 ,5
17.02.2013,Sp. Moscow,CSKA Moscow,4 - 2 ,6
17.02.2013,Atlant Mytishi,Metallurg Novokuznetsk,5 - 0 ,5
17.02.2013,Barys Astana,SKA St. Petersburg,5 - 4 ,9
17.02.2013,HC Yugra,Yekaterinburg,4 - 0 ,4
17.02.2013,Metallurg Magnitogorsk,Tractor Chelyabinsk,1 - 4 ,5
15.02.2013,Dinamo Riga,CSKA Moscow,3 - 2  pen.,5
15.02.2013,Donbass,Slovan Bratislava,3 - 4  OT,7
15.02.2013,Din. Minsk,Bars Kazan,2 - 3 ,5
15.02.2013,Podolsk,Niznekamsk,1 - 4 ,5
15.02.2013,Atlant Mytishi,Amur Khabarovsk,2 - 0 ,2
15.02.2013,Sp. Moscow,Lev Prague,0 - 2 ,2
15.02.2013,Nizhny Novgorod,Sibir Novosibirsk,4 - 0 ,4
15.02.2013,Lokomotiv Yaroslavl,Metallurg Novokuznetsk,2 - 5 ,7
15.02.2013,Cherepovets,Salavat Ufa,3 - 0 ,3
15.02.2013,Metallurg Magnitogorsk,Yekaterinburg,3 - 1 ,4
15.02.2013,HC Yugra,Dyn. Moscow,4 - 0 ,4
17.02.2013,Donbass,Lev Prague,2 - 1  pen.,3
17.02.2013,Dinamo Riga,Slovan Bratislava,3 - 1 ,4
17.02.2013,Din. Minsk,Salavat Ufa,2 - 3 ,5
17.02.2013,Lokomotiv Yaroslavl,Sibir Novosibirsk,2 - 4 ,6
17.02.2013,Nizhny Novgorod,Amur Khabarovsk,3 - 2 ,5
17.02.2013,Cherepovets,Niznekamsk,3 - 4  OT,7
17.02.2013,Podolsk,Bars Kazan,2 - 3 ,5
17.02.2013,Sp. Moscow,CSKA Moscow,4 - 2 ,6
17.02.2013,Atlant Mytishi,Metallurg Novokuznetsk,5 - 0 ,5
17.02.2013,Barys Astana,SKA St. Petersburg,5 - 4 ,9
17.02.2013,HC Yugra,Yekaterinburg,4 - 0 ,4
17.02.2013,Metallurg Magnitogorsk,Tractor Chelyabinsk,1 - 4 ,5
15.02.2013,Dinamo Riga,CSKA Moscow,3 - 2  pen.,5
15.02.2013,Donbass,Slovan Bratislava,3 - 4  OT,7
15.02.2013,Din. Minsk,Bars Kazan,2 - 3 ,5
15.02.2013,Podolsk,Niznekamsk,1 - 4 ,5
15.02.2013,Atlant Mytishi,Amur Khabarovsk,2 - 0 ,2
15.02.2013,Sp. Moscow,Lev Prague,0 - 2 ,2
15.02.2013,Nizhny Novgorod,Sibir Novosibirsk,4 - 0 ,4
15.02.2013,Lokomotiv Yaroslavl,Metallurg Novokuznetsk,2 - 5 ,7
15.02.2013,Cherepovets,Salavat Ufa,3 - 0 ,3
15.02.2013,Metallurg Magnitogorsk,Yekaterinburg,3 - 1 ,4
15.02.2013,HC Yugra,Dyn. Moscow,4 - 0 ,4
17.02.2013,Donbass,Lev Prague,2 - 1  pen.,3
17.02.2013,Dinamo Riga,Slovan Bratislava,3 - 1 ,4
17.02.2013,Din. Minsk,Salavat Ufa,2 - 3 ,5
17.02.2013,Lokomotiv Yaroslavl,Sibir Novosibirsk,2 - 4 ,6
17.02.2013,Nizhny Novgorod,Amur Khabarovsk,3 - 2 ,5
17.02.2013,Cherepovets,Niznekamsk,3 - 4  OT,7
17.02.2013,Podolsk,Bars Kazan,2 - 3 ,5
17.02.2013,Sp. Moscow,CSKA Moscow,4 - 2 ,6
17.02.2013,Atlant Mytishi,Metallurg Novokuznetsk,5 - 0 ,5
17.02.2013,Barys Astana,SKA St. Petersburg,5 - 4 ,9
17.02.2013,HC Yugra,Yekaterinburg,4 - 0 ,4
17.02.2013,Metallurg Magnitogorsk,Tractor Chelyabinsk,1 - 4 ,5
15.02.2013,Dinamo Riga,CSKA Moscow,3 - 2  pen.,5
15.02.2013,Donbass,Slovan Bratislava,3 - 4  OT,7
15.02.2013,Din. Minsk,Bars Kazan,2 - 3 ,5
15.02.2013,Podolsk,Niznekamsk,1 - 4 ,5
15.02.2013,Atlant Mytishi,Amur Khabarovsk,2 - 0 ,2
15.02.2013,Sp. Moscow,Lev Prague,0 - 2 ,2
15.02.2013,Nizhny Novgorod,Sibir Novosibirsk,4 - 0 ,4
15.02.2013,Lokomotiv Yaroslavl,Metallurg Novokuznetsk,2 - 5 ,7
15.02.2013,Cherepovets,Salavat Ufa,3 - 0 ,3
15.02.2013,Metallurg Magnitogorsk,Yekaterinburg,3 - 1 ,4
15.02.2013,HC Yugra,Dyn. Moscow,4 - 0 ,4
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
26.02.2012,Dinamo Riga,Amur Khabarovsk,3 - 2 ,5
26.02.2012,Lokomotiv Yaroslavl,Din. Minsk, canc.,0
26.02.2012,Atlant Mytishi,Metallurg Novokuznetsk,1 - 4 ,5
26.02.2012,SKA St. Petersburg,Sibir Novosibirsk,4 - 1 ,5
26.02.2012,Dyn. Moscow,HC Lev,5 - 3 ,8
26.02.2012,Nizhny Novgorod,CSKA Moscow,2 - 3  OT,5
26.02.2012,Yekaterinburg,Sp. Moscow,1 - 2  pen.,3
26.02.2012,Metallurg Magnitogorsk,Salavat Ufa,4 - 3 ,7
26.02.2012,Tractor Chelyabinsk,Cherepovets,5 - 4 ,9
26.02.2012,HC Yugra,Bars Kazan,5 - 4  pen.,9
26.02.2012,Barys Astana,Podolsk,3 - 2 ,5
24.02.2012,Dinamo Riga,Metallurg Novokuznetsk,4 - 1 ,5
24.02.2012,Lokomotiv Yaroslavl,HC Lev, canc.,0
24.02.2012,Atlant Mytishi,Sibir Novosibirsk,2 - 1  pen.,3
24.02.2012,Dyn. Moscow,Din. Minsk,3 - 4  pen.,7
24.02.2012,SKA St. Petersburg,Amur Khabarovsk,5 - 2 ,7
24.02.2012,Nizhny Novgorod,HC Lev,5 - 2 ,7
24.02.2012,Yekaterinburg,Podolsk,4 - 5  OT,9
24.02.2012,Metallurg Magnitogorsk,Bars Kazan,2 - 6 ,8
24.02.2012,Tractor Chelyabinsk,Sp. Moscow,2 - 1 ,3
24.02.2012,HC Yugra,Niznekamsk,4 - 5  OT,9
24.02.2012,Barys Astana,Cherepovets,3 - 4  pen.,7
